source,cleaned_text
CFN,arizona missouri report facility outbreak actual case death facility namesthis appear transparent convey covid true impact county health dept maricopa az st louis mo provide state reliable source ltc datum
CFN,mike pence introduce program cure coronavirus carrier conversion therapy
CFN,hashtag_indiafightscorona nearly new recover case find statesut maharashtra maintain lead case sixth consecutive day
CFN,advisory issue state police telangana india instruct people vigilant possibility increase theft due covid crisis country
CFN,weekly epidemiological report hashtag_ncdcwer provide update epidemicprone disease nigeria week editorial focus scaleup hashtag_covid testing state fct national testing strategy read via
CFN,pm nd april confirm case discharge death breakdown case state currently lago fct osun oyo akwa ibom ogun edo kaduna bauchi enugu ekiti river benue
CFN,breathlessness excessive fatigue muscle ache covid last month
CFN,today second confirm case year old woman travel delhi arrive auckland june test grand millennium manage isolation facility travel partner also test whose result pende
CFN,parent make impassione plea coronavirus hashtag_kid hashtag_facebook hashtag_coronavirus
CFN,everyone help prevent spread hashtag_covid clara hashtag_coronavirus selfchecker help decide call doctor feel sick start use clara
CFN,june million hashtag_covid case report we state jurisdiction report case see many case report state
CFN,police free entry house building malaga identify possible coronavirus infection
CFN,august active hashtag_covid case hashtag_kanniyakumari hashtag_tamilnadu hashtag_covid hashtag_covid hashtag_covid hashtag_covid hashtag_covidindia hashtag_covidupdate hashtag_coronavirus hashtag_coronaupdate hashtag_coronavirusindia hashtag_coronavirusupdate hashtag_coronaviruspandemic
CFN,last day see nearrecord number test report state complete k test time tell number begin feel like new normal
CFN,rt prime minister chair high level virtual meeting chief minister health minister seven #
CFN,many healthcare system experience hashtag_covid patient surge new guidance available transfer patient relief healthcare facility learn
CFN,come week go ask state address problem other sure arise important datum available useful standardized way
CFN,photo purportedly show tom hank hold volleyball claim hospital staff australia give tribute cheer quarantine
CFN,help prevent spread hashtag_covid avoid close contact people sick wash hand often least second avoid touch face practice social distancing put space other
CFN,video show celebration tunisian hospital tunisia free covid
CFN,patient hashtag_covid obesity nearly high risk death study find
CFN,ema endorse use dexamethasone covid
CFN,cdc first line healthcare essential worker high risk hashtag_covid
CFN,public health professional need hashtag_covid resource sharing check cdc onestop shop covid resource range youth sport travel
CFN,coranavirus biological weapon develop chinese call wuhan book publish read excerpt
CFN,six month since first confirm case covid united states president trump still effective plan contain spread unjustifiable failure leadership cost life every day
CFN,update prime minister covid alert level prime minister cabinet agree ready move alert level thursday need safely possible
CFN,hashtag_coronavirusupdate statewise detail total confirm hashtag_covid case till august rightarrowstate confirm case rightarrowstate confirm case rightarrowstates confirm case rightarrowtotal confirm case far
CFN,laboratory find trace amount virus skin fruit vegetable hour touch another customer infect recommend staff avoid salad eat fruit within hour purchase pour boiling water fruit cutting berry apple cucumber tomatoe bad people eat skin explain virus spread fast west asia asians eat salad people eat skin fruit assume anything come outside home within hour infect shoe clothe hair food hope help pls take extreme care kind regard
CFN,costco brand kirkland tuna good throw save next covid lockdown
CFN,coronavirus vaccine stand expert check remain optimistic vaccine first quarter
CFN,yesterday laboratory complete test bring total number test complete date roll seven day average
CFN,claim despite fact crisis headquarters north macedonian town stip announce textile factory stip close due establish case coronavirus infection factory still work
CFN,pediatric covid case since last week
CFN,italian doctor accuse mislead world covid covid cause bacteria virus
CFN,lockdown difficult decision short term strategy prevent exponential increase hashtag_covid case utilise next week efficiently possible allow economy restart order protect health hashtag_nigerian
