,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,cleaned_text,label
1301,1301,1301,1301,1301,the latest updates directorgeneral health there are new cases covid report new zealand today this means new zealand combined total confirmed probable cases remains are confirmed cases covid,real
1302,1302,1302,1302,1302,coronavirus lives hours metal surfaces,fake
1303,1303,1303,1303,1303,the covid death toll is exaggerated state has instructed anyone didnt die gun shot wound car accident listed coronavirus victim,fake
1304,1304,1304,1304,1304,grinningfacewithsweat dogs can return regular dog activities alert level dog,real
1305,1305,1305,1305,1305,a video showing pile corpses italy,fake
1306,1306,1306,1306,1306,coronavirus can now mutate into donald trump lookalike hashtag_donaldtrump hashtag_virus,fake
1307,1307,1307,1307,1307,hashtag_indiafightscorona this pie chart shows overall percentage hashtag_covid cases three different categories total cases are recovered discharged total cases are active total cases are deaths secretary,real
1308,1308,1308,1308,1308,everyone reacts differently stressful situations finding ways practice hashtag_selfcare can help reduce stress hashtag_covid pandemic find ways cope with stress,real
1309,1309,1309,1309,1309,a photo has shared hundreds times multiple posts facebook twitter alongside claim shows placard with message congratulating sri lankan leaders eradicating novel coronavirus,fake
1310,1310,1310,1310,1310,if utah continues hashtag_stayathome hospitals should become overloaded however distancing is relaxed is potential k hospitalizations overwhelming system may th learn,real
1311,1311,1311,1311,1311,loudspeaker hashtag_coronavirusupdates roundpushpin hashtag_covid india tracker as september am rightarrowconfirmed cases rightarrowrecovered thumbsup rightarrowactive cases rightarrowdeaths hashtag_indiafightscorona hashtag_indiawillwin hashtag_staysafe via,real
1312,1312,1312,1312,1312,although number hashtag_covid cases states continued decline last days rate decline is slowing covid is widespread many areas amp states reported k new cases wear mask stay ft others amp wash hands,real
1313,1313,1313,1313,1313,today is update is first produced team volunteers thanks everyone helped with data entry today because team volunteers numbers are updated every hours you can see latest numbers states current us current tabs,real
1314,1314,1314,1314,1314,our total number confirmed cases remains is number report world health organization,real
1315,1315,1315,1315,1315,president trump urged people ingest inject disinfectants treatment coronavirus,fake
1316,1316,1316,1316,1316,for information cdc is doing partner with tribal communities respond covid visit,real
1317,1317,1317,1317,1317,essential services include stores amp market stalls selling food pharmacies banks public transportation services must checkboxwithcheckprovide hand sanitiser hand washing facilities customers amp employees checkboxwithcheckenforce social distancing checkboxwithcheckclean disinfect surfaces frequently,real
1318,1318,1318,1318,1318,kenyan electoral commission iebc has hinted postponing general elections,fake
1319,1319,1319,1319,1319,acc discharge policy is second hashtag_covid testing mildvery mildpresymptomaticasymptomatic cases only severe hashtag_covid cases including immunecompromised cases are tested rtpcr discharge,real
1320,1320,1320,1320,1320,vaccines against novel coronavirus are dangerous moreover mutation virus will make ineffective,fake
1321,1321,1321,1321,1321,as today are positive hashtag_covid cases hashtag_gurugram hashtag_haryana hashtag_covid hashtag_covid hashtag_covid hashtag_covid hashtag_covidindia hashtag_covidupdates hashtag_coronavirus hashtag_coronaupdates hashtag_coronavirusindia hashtag_coronavirusupdates hashtag_coronaviruspandemic,real
1322,1322,1322,1322,1322,a poll finds americans say will drink corona beer virus,fake
1323,1323,1323,1323,1323,huge job loss doctors dentists covid,real
1324,1324,1324,1324,1324,covid has infected meatpackers us health care workers,fake
1325,1325,1325,1325,1325,more states should release hospitalization rates this is crucial data public deserves know we glad oregon reversed decision drop hospitalization data reporting the public needs available information,real
1326,1326,1326,1326,1326,based recommendations others need doing least k tests per day us adjusted population is tests per k ppl here are states have averaged tests per k people june,real
1327,1327,1327,1327,1327,a picture showing dead italian doctors operating theater succumbing covid,fake
1328,1328,1328,1328,1328,news government confirms dominic cummings selflessly travelled length country lockdown help build nation herd immunity,fake
1329,1329,1329,1329,1329,rt hashtag_covid update backhandindexpointingrightmaharashtra karnataka andhra pradesh uttar pradesh amp tamil nadu contribute total act,real
1330,1330,1330,1330,1330,serological survey month august hashtag_delhi begins today remember per july survey samples delhiites approx had antibodies hashtag_coronavirus hashtag_covid,fake
1331,1331,1331,1331,1331,rt looking information hashtag_covid testing find latest including get test community update,real
1332,1332,1332,1332,1332,the coronavirus causes thrombosis is treated with aspirin,fake
1333,1333,1333,1333,1333,looked is result pm et lock time we picked number would published daily number updated number got committed daily update see,real
1334,1334,1334,1334,1334,new cases hashtag_covidnigeria fct lagos plateau ogun edo rivers oyo osun delta enugu kano kaduna bauchi bayelsa yobe confirmed discharged deaths,real
1335,1335,1335,1335,1335,be ready wave will arrive a doctor spain has warned uk public wear masks says second wave hashtag_covid is way to read click,real
1336,1336,1336,1336,1336,russia already has vaccine fight covid,fake
1337,1337,1337,1337,1337,it is also important note antibody tests can distinguish vaccineacquired immunity naturally acquired immunity will critical design vaccine clinical trials,real
1338,1338,1338,1338,1338,govt has totally failed manage control hashtag_covid from govt can expect hashtag_thaalibajao hashtag_lightcandles hashtag_bhabhijikapapaad hashtag_gobar hashtag_cowurine use kits n mask made china hashtag_coronavirus,fake
1339,1339,1339,1339,1339,hashtag_coronavirusupdate hashtag_indiafightscorona india hashtag_covid recovery rate scales peak races past,real
1340,1340,1340,1340,1340,there are cases considered have recovered covid total number active cases is remain quarantine facilities our total number confirmed cases remains is number report world health organization,real
