,cleaned_text,label
977,tanzanian club spokesman haji s manara infect covid tour netherland,fake
978,facebook twitter take action trump statement children immune covid platform say violate policy misinformation,fake
979,onethird half infect people japan foreigner,fake
980,rt blacksmallsquare high recovery lakh test conduct single day blacksmallsquare crore n mask crore p,real
981,dog quarantine hong kong testing positive new coronavirus,fake
982,administration announce ship million member hashtagbinaxnow hashtagcoronavirus testing kit state week million ship abbott test require additional equipment provide result min,fake
983,chanel late perfume post coronavirus life l amor avec hand sanitizer hashtagcoronavirus hashtagperfume hashtagaphrodisiac,fake
984,study cdc prove face mask prevent spread virus,fake
985,hashtagcoronavirusupdate hashtagcovid testing status update state sample test upto august sample test august hashtagstaysafe hashtagindiawillwin,real
986,western country busy fight new coronavirus international terrorism stop,fake
987,democrats blame covid relate death control drug virus,fake
988,work covid pandemic department labor finally authorize hazard pay qualified essential worker,fake
989,nigeria grow country gap politician ordinary man breach happen politician earn salary receive allowance proportional certificate hashtagafoolat hashtagrevolutionnow hashtagoctstprotest hashtagyourviewtv hashtagcovid #,fake
990,john travolta test negative coronavirus hashtaghealth hashtagdeath hashtaghollywood hashtagcoronavirus hashtagsaturdaynightfever,fake
991,limit contact people infect limit opportunity virus cause hashtagcovid transmit important reduce spread hashtagcovid hashtagtakeresponsibility,real
992,day avg test texas latejune level reinforce trend fall testing number recent week especially concern school prepare reopen state,real
993,herd immunity strategy unethical unlikely successful uk warn scientist long covid sufferer recognition,fake
994,protestor encourage test hashtagcoronaviru,real
995,google donate billion crore rupee fight coronavirus india,fake
996,covid update new case covid report new zealand today days case covid acquire locally unknown source,real
997,indian ayurvedic pharmaceutical patanjali claim ayurvedic ministry approve sale covid ayurvedic medicine coronil produce company,fake
998,hashtagcovid vaccine available need country keycap frontline worker keycap old people keycap sick vulnerable population,real
999,hypochondriac guide convincing get covid,fake
1000,antibody testing necessary separate test antibody testing remain small portion cumulative test perform viral testing scale ton antibody test grow daily test colorado eg,real
1001,intriguing study link covidrelate depression change cns week clinical trend,real
1002,dr anthony fauci say covid vaccine deliver people proper study carry,fake
1003,evidence hydroxychloroquine helpful prevent covid study find,fake
1004,covid read coronavirus fake huge cover allow deployment g network tower real cause virus death release extreme radiation body phone signal g government access information location rfid chip vaccine say immunize lose right privacy bank personal info aware don t vaccine government lie,fake
1005,donald trump fail distinguish young old student coronavirus risk early study suggest old teen catch spread covid like adult,fake
1006,image gather bjp member madhya pradesh march despite exist lockdown state,fake
1007,treatment coronavirus mention intermediate zoology book viral forward read new disease mention intermediate zoology book treatment happen great scientist doctor focus lesserknown book busy famous book,fake
1008,trump say coronavirus death shame,real
1009,video burqaclad muslim woman deny food kit distribute help people current crisis india covid muslim,fake
1010,video show italian french people singe madonna katy perry britney spear aya nakamura song balcony lockdown measure france italy,fake
1011,say coronavirus damn flu,fake
1012,pleased announce inclusion th lab national hashtagcovid laboratory network accunalysis diagnostic centre anambra progress katsina kwara gombe read faqs hashtagcovid diagnostic hashtagtakeresponsibility,real
1013,seven additional recover case mean total case remain active additional death report new zealand receive hospitallevel care covid,real
1014,hashtagindiafightscorona number recover case progressively rise total number recover case lakh secretary hashtagstaysafe hashtagindiawillwin,real
1015,video show gujarat police ask money bribe migrant walk railway track amidst nationwide covid lockdown,fake
1016,new case hashtagcovid lago oyo edo ogun fct plateau kaduna borno niger kwara bauchi anambra enugu case hashtagcovid nigeria discharge death,real
1017,turkish doctor allegedly find coronavirus vaccine,fake
1018,break white house unveils officials council reopen america hashtagnewsinphoto hashtagcoronavirus hashtagtrump,fake
1019,cocaine kill coronavirus,fake
1020,railway cancel lakh ticket example ticketdebit rs refund rs deduction rs x rs scam,fake
1021,update new case covid report manage isolation new zealand day case covid acquire locally unknown source community,real
1022,foreign secretary dominic raab say challenge test hashtagcovid airport nothe high false positive rate add test successful identify virus hashtagkayburley,real
