,cleaned_text,label
3348,hashtag_mothersday begin hashtag_spring hashtag_season world badly suffer hashtag_covid spread positive thing hashtag_mothernature have fresh breath human httpurl,UNINFORMATIVE
3349,virus know race nationality system inequality black ppl hashtag_covid death mi state population,UNINFORMATIVE
3350,hashtag_rikers island doctor speak save elderly patients coronavirus httpurl,UNINFORMATIVE
3351,hashtag_lunchread day ago writer roxane gay twitter account random people express need question ask new york times movement direct give sprung covid httpurl,UNINFORMATIVE
3352,ups employee die covid infection kentucky united parcel service inc worker employ kentucky die weekend covid infection gov andy beshear say public health briefing monday httpurl hashtag_usnews hashtag_usrc httpurl,INFORMATIVE
3353,new case day belgium germany spain switzerland tweet covid outbreak enter exponential growth phase dozen european country httpurl,UNINFORMATIVE
3354,hashtag_italy fast spread country overtake south korea hashtag_china number new hashtag_coronavirus case accelerate httpurl,UNINFORMATIVE
3355,million americans tell stay home testing continue reveal coronavirus case httpurl,UNINFORMATIVE
3356,love football admit difficult focus read news people die covid yesterday death malaysia today total death far depressing hope good news end,INFORMATIVE
3357,atlanta ga cbs annual sxsw conference austin cancel coronavirus concern,UNINFORMATIVE
3358,new coronavirus spread get unnoticed easily government feel good way order total lockdown countries china bring case dramatically social distancing hashtag_supportlockdownstaysafe,UNINFORMATIVE
3359,break news department health say hashtag_florida resident die hashtag_covid lee county santa rosa county update httpurl,INFORMATIVE
3360,know bbc sense report look graph later telegraph page death associate covid mislead semi log scale httpurl,UNINFORMATIVE
3361,abbott receive emergency use authorization us fda fast available molecular point care test detection novel coronavirus test deliver positive result little minute negative result minute httpurl,UNINFORMATIVE
3362,thing going save covid include social distancing staying home superhero healthcare worker support small business science socialism think s hope positive future flexedbicepsgrinningfacewithbigeyes httpurl,UNINFORMATIVE
3363,new southern nevada health district report second covid relate death clark county resident individual woman underlie medical condition,INFORMATIVE
3364,evening watch johns hopkins interactive map confirm covid case hashtag_rank carefully deleted map map cleanse red coloration blanket nation talk shocking late datum restore look fishy,UNINFORMATIVE
3365,break hashtag_covidlagos keycap lagos confirm new case hashtag_covid bring total confirm case lagos to keycap new case travel history outside nigeria week keycapone new case close contact confirm case httpurl,INFORMATIVE
3366,mean health authority start communicate rural community receive public statement sha confirm covid case rosthern exposure local er clinic inform community,UNINFORMATIVE
3367,turkey syria venezuela turkmenistan tajikistan uzbekistan yemen libya north korea zero report case hashtag_covid sociologist eager find connect culture hashtag_coronavirus hashtag_sociology,INFORMATIVE
3368,httpurl coronavirus reshaping global order falter china remedy eu state answer italy s urgent appeal china send ventilator million mask respirator protective suit test kit global order c,UNINFORMATIVE
3369,remember november voting republicans responsible coronavirus death cut social security medicare medicaid mass shooting wage t live multiple job,UNINFORMATIVE
3370,hashtag_breakingnews hawaii confirm case hashtag_coronavirus passenger grand princess cruise ship go mexico month cdc release passenger day hashtag_covid self isolation order today,INFORMATIVE
3371,matt hancock say estimate death rate hashtag_coronvirus hashtag_covid trust hashtag_bbcqt,UNINFORMATIVE
3372,stop hashtag_fearmongere hashtag_covid circulate month abroad medium decide thing panic immune explain positive test free symptom hashtag_mediahype hashtag_fakenews hashtag_washyourhand,UNINFORMATIVE
3373,defence minister ishwar pokharel say shortage necessary medication india ensure supply medicine case emergency hashtag_covid hashtag_nepal httpurl,UNINFORMATIVE
3374,hashtag_coronaviruspakistan hashtag_covid hashtag_coronavirusupdate hashtag_staysafestayhome hashtag_stayathomechallenge hashtag_fightcovid people hashtag_karachi infect doubt attach hospital test hashtag_staysafestayhome hashtag_karachi thumbsup httpurl,UNINFORMATIVE
3375,massachusetts nursing home veterans die hashtag_covid facility protective wear infect patient place room healthy veterans heartbroken angry let occur,INFORMATIVE
3376,hashtag_popquiz ii person contract virus allow spread freely globe number people infect double seven day exponentially people infect end week hashtag_coronavirus hashtag_coronavirusuk hashtag_herdimmunity,UNINFORMATIVE
3377,kerala indian state confirm coronavirus case april arrive infection rate decline thirty percent week week accident hashtag_covid httpurl,INFORMATIVE
3378,tom hanks rita wilson return recover coronavirus mar emily smithmarch pm httpurl,INFORMATIVE
3379,know rwanda intimidate violence confirm case hashtag_covid kenya hii virus haitaki makasiriko common sense approach cooperation require ngoja uone vile case za hii virus zita rise juu ya ushenzi,UNINFORMATIVE
3380,hashtag_break sc dept health environmental control announce case coronavirus state kershaw county possible case charleston county hashtag_coronavirus hashtag_coronavirususa hashtag_sc httpurl,INFORMATIVE
3381,know sector u r working assume u little knowledge testing covid infection mainly people symptom test lacs people thousand positive mean negative sympt,INFORMATIVE
3382,report iraqi kurdish outlet salih maryami year old iranian man baneh recover hashtag_coronavirus httpurl accord son mr maryami underlie health issue hashtag_twitterkurd,INFORMATIVE
3383,tehran iran ap hashtag_iran say new coronavirus kill people amid confirm case islamic republic official figure hashtag_irancoronavirus,INFORMATIVE
3384,hashtag_malta stand hashtag_covid case inbound flight airport suspend restaurant bar cinema gym pl close school close notice call resident mt return home,INFORMATIVE
3385,think coronavirus death jan th day trump held kkk rally go golfing say pandemic hoax control case zero week fail leadership hashtag_gopgenocide,INFORMATIVE
3386,ust mkhize say positive case say death kzn death kzn hashtag_covid hashtag_lockdownsa,INFORMATIVE
3387,rapid spread hashtag_coronavirus potential claim thousand life devastate world economy day case test positive india congress party extend support central state govts effort hashtag_congresswaroncorona,UNINFORMATIVE
3388,surely priority patient switzerland hospital switzerland country million people country affect coronavirus europe positive test death,INFORMATIVE
3389,read statement somerville hashtag_covid death tho long live somerville admire leadership genuine compassion thank mayor joe,INFORMATIVE
3390,apparently people haas team infect coronavirus hope come healthy soon rest stay safe hear case tiredface,INFORMATIVE
3391,base bill gates simulation plan large increase case coronavirus th month pandemic,UNINFORMATIVE
3392,appeal people panic government system place sure respond positively pandemic ifp mzamo buthelezi say hashtag_covidsa hashtag_coronavirus httpurl,UNINFORMATIVE
3393,rapid acceleration hashtag_coronavirus case us jan jan feb feb feb mar mar mar sources state local health agency hospital cdc compile johns hopkins univ,INFORMATIVE
3394,governor pritzker death toll today illinois low day illinois have second state announce stay home order reach peak hashtag_illinois hashtag_covid,UNINFORMATIVE
3395,turkey nearly case covid day death people critical condition turkey turkey graph super speed hashtag_covid hashtag_turkey hashtag_vaka httpurl,INFORMATIVE
3396,tomorrow tune am cst local interview nbc louisiana tune pm est interview ll talk hashtag_bstrong hashtag_thisisacrisis hashtag_covid hashtag_coronavirus,UNINFORMATIVE
3397,rehabilitation clinic recover covid patient open thursday hubei provincial hospital traditional chinese medicine wuhan httpurl,UNINFORMATIVE
3398,australias death rate million dead mosp old sick people fall infection rate old cheap generic drug work hashtag_covid alive medical martial law wtf crash economy hashtag_auspol,UNINFORMATIVE
3399,nurse doctor test positive source likely year old heart patient blame uddhav blame doctors nurse take precaution patient family hide corona detail httpurl,INFORMATIVE
